role,seed,status,reasons,plan_lap_s,v_peak,thrust_peak,max_angle_deg,stretch,lap_stretched_s,min_gate_gap,n_frame_crossings,frame_margin_m
train,205617,reject,frame_crossing+ref_contact,4.235,6.053,14.77,6.277,1.376,5.826,1.118,2.0,0.0
train,205618,reject,arena,3.51,4.538,14.77,5.62,1.031,3.62,1.433,0.0,0.036
train,205619,reject,frame_crossing+arena+ref_contact,4.79,5.887,14.514,6.53,1.338,6.409,1.795,2.0,0.0
train,205620,reject,frame_crossing+ref_contact,3.655,4.177,14.67,9.03,1.0,3.655,1.5,1.0,0.0
train,205621,reject,arena,4.247,4.4,14.641,5.808,1.0,4.247,1.158,0.0,0.038
train,205622,reject,frame_crossing+arena+ref_contact,4.73,4.963,14.611,7.743,1.128,5.336,1.328,2.0,0.0
train,205623,reject,frame_crossing+frame_margin,3.871,4.728,14.747,7.245,1.074,4.16,1.107,1.0,0.013
train,205624,reject,frame_crossing+arena+ref_contact,4.23,5.324,14.718,5.535,1.21,5.119,1.477,1.0,0.0
train,205625,reject,arena+frame_margin,4.493,5.897,14.681,7.416,1.34,6.021,1.893,0.0,0.018
train,205626,reject,frame_crossing+arena+ref_contact,4.475,3.576,14.711,5.853,1.0,4.475,1.133,1.0,0.0
train,205627,reject,frame_crossing+arena+frame_margin,4.223,4.988,14.666,5.509,1.134,4.788,1.335,1.0,0.006
train,205628,reject,frame_crossing+ref_contact,4.651,5.42,14.688,7.592,1.232,5.729,1.654,1.0,0.0
train,205629,reject,frame_crossing+arena+ref_contact,4.816,6.391,14.745,7.504,1.452,6.994,1.128,2.0,0.0
train,205630,reject,frame_crossing+arena+frame_margin,4.053,4.613,14.689,6.026,1.048,4.25,1.181,1.0,0.002
train,205631,reject,frame_crossing+arena+ref_contact,4.541,4.658,14.755,8.915,1.059,4.807,1.235,2.0,0.0
train,205632,reject,frame_crossing+arena+ref_contact,4.673,4.476,14.739,7.476,1.017,4.754,1.231,3.0,0.0
train,205633,reject,frame_crossing+arena+ref_contact,4.688,5.958,14.669,8.938,1.354,6.348,2.267,1.0,0.0
train,205634,reject,frame_crossing+arena+ref_contact,4.168,5.141,14.59,8.34,1.168,4.871,1.461,2.0,0.0
train,205635,reject,frame_crossing+arena+ref_contact,4.549,6.102,14.599,7.026,1.387,6.309,1.505,1.0,0.0
train,205636,reject,frame_crossing+arena+ref_contact,4.543,5.897,14.75,8.912,1.34,6.089,2.058,1.0,0.0
train,205637,reject,frame_crossing+arena+ref_contact,4.345,4.36,14.567,6.44,1.0,4.345,1.162,1.0,0.0
train,205638,reject,frame_crossing+arena+ref_contact,4.048,5.997,14.759,5.949,1.363,5.517,1.176,1.0,0.0
train,205639,reject,frame_crossing+arena+ref_contact,4.657,5.792,14.657,7.963,1.316,6.129,1.176,1.0,0.0
train,205640,reject,frame_crossing+arena+ref_contact,4.07,5.089,14.67,8.029,1.157,4.708,1.249,1.0,0.0
train,205641,reject,frame_crossing+arena+ref_contact,4.952,6.396,14.529,6.791,1.454,7.199,1.37,2.0,0.0
train,205642,reject,frame_crossing+arena+ref_contact,4.962,6.081,14.643,7.7,1.382,6.858,1.433,2.0,0.0
train,205643,reject,frame_crossing+ref_contact,4.302,5.725,14.66,5.777,1.301,5.597,1.433,1.0,0.0
train,205644,reject,frame_crossing+ref_contact,4.273,6.095,14.596,7.656,1.385,5.919,1.158,2.0,0.0
train,205645,reject,arena,4.647,4.568,14.662,8.713,1.038,4.824,1.396,0.0,0.033
train,205646,reject,frame_crossing+arena+ref_contact,4.852,5.499,14.624,8.192,1.25,6.064,2.062,1.0,0.0
train,205647,reject,frame_crossing+arena+frame_margin,4.342,5.56,14.713,6.629,1.264,5.487,1.821,1.0,0.007
train,205648,reject,frame_crossing+arena+ref_contact,4.663,5.586,14.65,7.019,1.269,5.92,1.547,4.0,0.0
train,205649,reject,arena,3.653,5.067,14.735,6.066,1.152,4.207,1.133,0.0,0.042
train,205650,reject,frame_crossing+arena+ref_contact,4.384,4.797,14.652,8.657,1.09,4.779,1.198,1.0,0.0
train,205651,reject,frame_crossing+arena+ref_contact,4.734,6.586,14.654,5.982,1.497,7.086,1.453,1.0,0.0
train,205652,reject,frame_crossing+arena+ref_contact,4.418,5.205,14.741,6.042,1.183,5.226,1.176,1.0,0.0
train,205653,reject,arena,4.775,5.514,14.755,8.692,1.253,5.984,1.026,0.0,0.039
train,205654,reject,frame_crossing+arena+frame_margin,4.548,6.056,14.701,5.913,1.376,6.261,1.84,1.0,0.006
train,205655,reject,frame_crossing+arena+ref_contact,4.975,6.011,14.658,8.435,1.366,6.797,1.434,2.0,0.0
train,205656,reject,arena+ref_contact,4.5,5.5,14.667,5.8,1.25,5.625,1.077,0.0,0.0
train,205657,reject,frame_crossing+arena+ref_contact,4.586,6.557,14.749,6.4,1.49,6.834,1.614,3.0,0.0
train,205658,reject,frame_crossing+arena+ref_contact,4.895,5.335,14.629,9.173,1.213,5.935,1.13,2.0,0.0
train,205659,reject,frame_crossing+arena+ref_contact,4.824,5.281,14.599,7.743,1.2,5.789,1.651,2.0,0.0
train,205660,reject,frame_crossing+arena+ref_contact,4.342,6.241,14.722,6.829,1.418,6.158,1.529,1.0,0.0
train,205661,reject,arena+ref_contact,4.003,5.084,14.576,9.482,1.155,4.626,1.845,0.0,0.0
train,205662,reject,arena+frame_margin,4.183,4.69,14.767,6.108,1.066,4.458,1.219,0.0,0.02
train,205663,reject,frame_crossing+ref_contact,5.142,6.168,14.685,7.089,1.402,7.208,1.69,3.0,0.0
train,205664,reject,arena+frame_margin,5.103,5.244,14.728,8.114,1.192,6.081,2.368,0.0,0.021
train,205665,reject,frame_crossing+ref_contact,4.613,5.981,14.659,8.803,1.359,6.27,1.348,1.0,0.0
train,205666,pass,,4.265,5.376,14.704,5.793,1.222,5.211,1.626,0.0,0.038
train,205667,reject,arena+frame_margin,4.47,4.801,14.731,8.357,1.091,4.878,1.015,0.0,0.027
train,205668,reject,frame_crossing+arena+ref_contact,4.508,6.343,14.724,6.58,1.442,6.498,1.665,2.0,0.0
train,205669,reject,frame_crossing+arena+ref_contact,4.336,5.831,14.696,6.568,1.325,5.746,1.3,1.0,0.0
train,205670,reject,arena+frame_margin,4.508,4.594,14.687,6.891,1.044,4.707,1.172,0.0,0.019
train,205671,reject,frame_crossing+arena+ref_contact,4.457,4.642,14.691,7.039,1.055,4.703,1.148,1.0,0.0
train,205672,reject,frame_crossing+arena+ref_contact,4.06,4.5,14.541,4.961,1.023,4.152,1.181,1.0,0.0
train,205673,reject,frame_crossing+arena+ref_contact,3.915,5.19,14.743,5.492,1.179,4.618,1.253,1.0,0.0
train,205674,reject,arena,4.068,4.923,14.715,6.253,1.119,4.551,1.176,0.0,0.066
train,205675,pass,,4.42,5.867,14.72,5.868,1.333,5.894,1.595,0.0,0.038
train,205676,reject,frame_crossing+arena+ref_contact,4.306,3.971,14.623,7.805,1.0,4.306,1.5,2.0,0.0
train,205677,pass,,4.561,5.479,14.742,9.293,1.245,5.679,1.348,0.0,0.036
train,205678,reject,arena+frame_margin,3.712,4.101,14.723,6.06,1.0,3.712,1.128,0.0,0.022
train,205679,reject,arena,4.371,4.694,14.771,5.19,1.067,4.664,1.063,0.0,0.045
train,205680,reject,frame_crossing+arena,4.236,5.467,14.754,9.621,1.242,5.263,2.162,1.0,0.033
train,205681,reject,frame_crossing+arena+frame_margin,4.815,5.443,14.699,8.737,1.237,5.957,1.496,1.0,0.004
train,205682,reject,frame_crossing+arena+ref_contact,4.871,6.088,14.726,9.685,1.384,6.739,2.062,2.0,0.0
train,205683,reject,frame_crossing+ref_contact,4.262,4.841,14.669,6.098,1.1,4.688,1.337,2.0,0.0
train,205684,reject,frame_crossing+arena+ref_contact,4.897,5.268,14.738,7.551,1.197,5.864,1.694,2.0,0.0
train,205685,reject,frame_crossing+arena+ref_contact,4.816,5.498,14.652,6.614,1.25,6.018,1.405,2.0,0.0
train,205686,reject,frame_crossing+arena+ref_contact,4.771,5.075,14.608,7.598,1.153,5.503,1.595,1.0,0.0
train,205687,reject,frame_crossing+arena+ref_contact,4.467,5.541,14.536,7.406,1.259,5.625,1.043,1.0,0.0
train,205688,reject,arena+frame_margin,4.226,4.092,14.69,6.239,1.0,4.226,1.133,0.0,0.018
train,205689,reject,frame_crossing+arena+ref_contact,4.502,4.94,14.689,7.397,1.123,5.054,1.481,2.0,0.0
train,205690,reject,frame_crossing+arena+ref_contact,4.126,4.069,14.727,9.868,1.0,4.126,1.181,1.0,0.0
train,205691,reject,frame_crossing+arena+ref_contact,5.012,5.269,14.727,7.243,1.198,6.003,1.772,1.0,0.0
train,205692,reject,arena,4.38,4.486,14.701,4.966,1.02,4.466,1.176,0.0,0.039
train,205693,reject,frame_crossing+arena+ref_contact,4.295,4.233,14.691,7.231,1.0,4.295,1.348,2.0,0.0
train,205694,reject,frame_crossing+arena+ref_contact,4.693,5.15,14.727,9.946,1.171,5.493,1.249,2.0,0.0
train,205695,reject,arena,4.408,4.635,14.732,6.248,1.053,4.643,1.429,0.0,0.036
train,205696,reject,frame_crossing+arena+ref_contact,4.608,5.092,14.727,5.763,1.157,5.332,1.271,1.0,0.0
train,205697,reject,arena+frame_margin,3.727,4.671,14.651,5.443,1.062,3.957,1.228,0.0,0.006
train,205698,reject,arena+ref_contact,5.051,5.405,14.502,8.13,1.228,6.205,1.895,0.0,0.0
train,205699,reject,frame_crossing+arena+ref_contact,4.901,5.461,14.665,8.305,1.241,6.083,1.063,2.0,0.0
train,205700,reject,arena,3.807,5.236,14.61,6.065,1.19,4.531,1.158,0.0,0.037
train,205701,reject,frame_crossing+arena+ref_contact,4.593,6.132,14.556,10.958,1.394,6.401,1.687,2.0,0.0
train,205702,reject,frame_crossing+arena+ref_contact,4.228,5.423,14.731,5.911,1.232,5.211,1.031,1.0,0.0
train,205703,reject,frame_crossing+arena+ref_contact,4.039,4.865,14.63,6.418,1.106,4.465,1.097,1.0,0.0
train,205704,reject,frame_crossing+arena+ref_contact,4.572,4.824,14.793,9.527,1.096,5.012,1.474,2.0,0.0
train,205705,reject,arena,4.388,5.136,14.696,6.745,1.167,5.122,1.118,0.0,0.051
train,205706,reject,arena+frame_margin,4.181,6.273,14.715,6.378,1.426,5.961,1.031,0.0,0.004
train,205707,reject,frame_crossing+arena+ref_contact,5.03,6.209,14.72,5.943,1.411,7.098,1.383,2.0,0.0
train,205708,reject,frame_crossing+arena+ref_contact,5.16,5.204,14.615,7.589,1.183,6.103,1.687,2.0,0.0
train,205709,reject,frame_crossing+arena+ref_contact,4.565,4.757,14.714,9.114,1.081,4.936,1.477,3.0,0.0
train,205710,reject,frame_crossing+arena+ref_contact,4.55,5.128,14.593,7.126,1.166,5.303,1.026,1.0,0.0
train,205711,reject,frame_crossing+arena+ref_contact,4.978,5.243,14.515,6.591,1.192,5.931,1.37,1.0,0.0
train,205712,reject,frame_crossing+arena+ref_contact,4.712,5.1,14.703,7.75,1.159,5.462,1.723,2.0,0.0
train,205713,reject,frame_crossing+arena+ref_contact,4.945,5.364,14.734,7.385,1.219,6.028,1.582,2.0,0.0
train,205714,reject,frame_crossing+arena+ref_contact,4.294,5.206,14.479,5.958,1.183,5.081,1.103,1.0,0.0
train,205715,reject,frame_crossing+arena+ref_contact,4.505,6.079,14.718,7.98,1.382,6.224,1.148,2.0,0.0
train,205716,reject,frame_crossing+ref_contact,4.459,5.181,14.738,7.084,1.177,5.251,1.015,4.0,0.0
train,205717,reject,frame_crossing+arena+ref_contact,4.63,5.051,14.786,7.002,1.148,5.315,2.062,1.0,0.0
train,205718,reject,frame_crossing+arena+ref_contact,4.61,5.266,14.742,10.826,1.197,5.517,1.849,3.0,0.0
train,205719,reject,arena,4.089,5.144,14.714,5.656,1.169,4.78,1.172,0.0,0.041
train,205720,reject,frame_crossing+arena+ref_contact,4.771,5.59,14.62,9.369,1.27,6.062,1.84,2.0,0.0
train,205721,reject,frame_crossing+arena+ref_contact,4.46,5.556,14.763,6.913,1.263,5.632,1.109,1.0,0.0
train,205722,reject,frame_crossing+arena+ref_contact,5.015,6.269,14.675,7.268,1.425,7.145,1.253,3.0,0.0
train,205723,reject,frame_crossing+arena+ref_contact,4.51,5.928,14.615,8.755,1.347,6.076,1.396,2.0,0.0
train,205724,reject,frame_crossing+arena+ref_contact,4.226,4.788,14.684,7.808,1.088,4.599,1.245,1.0,0.0
train,205725,reject,frame_crossing+arena+ref_contact,4.337,5.007,14.557,5.308,1.138,4.935,1.035,1.0,0.0
train,205726,reject,arena,3.673,4.425,14.702,5.599,1.006,3.693,1.148,0.0,0.051
train,205727,reject,frame_crossing+arena+ref_contact,4.619,5.456,14.766,8.666,1.24,5.728,1.62,1.0,0.0
train,205728,reject,frame_crossing+ref_contact,4.841,5.904,14.753,6.182,1.342,6.495,1.047,1.0,0.0
train,205729,reject,frame_crossing+arena+ref_contact,4.806,5.656,14.723,9.514,1.285,6.178,1.592,2.0,0.0
train,205730,reject,frame_crossing+arena+ref_contact,5.143,6.436,14.619,6.621,1.463,7.522,1.263,2.0,0.0
train,205731,reject,arena,3.471,4.765,14.725,5.373,1.083,3.759,1.153,0.0,0.045
train,205732,reject,frame_crossing+arena+ref_contact,4.628,6.183,14.731,10.25,1.405,6.503,2.215,2.0,0.0
train,205733,reject,frame_crossing+arena+ref_contact,4.759,5.773,14.699,7.682,1.312,6.245,1.228,1.0,0.0
train,205734,reject,arena+ref_contact,4.901,6.142,14.72,6.739,1.396,6.84,1.436,0.0,0.0
train,205735,reject,frame_crossing+arena+ref_contact,4.329,4.66,14.746,8.913,1.059,4.585,1.368,1.0,0.0
train,205736,reject,frame_crossing+arena+ref_contact,4.293,5.676,14.649,6.825,1.29,5.539,2.062,1.0,0.0
train,205737,reject,frame_crossing+arena+ref_contact,4.71,4.903,14.717,6.492,1.114,5.248,1.429,2.0,0.0
train,205738,reject,frame_crossing+arena+ref_contact,4.337,5.277,14.719,9.165,1.199,5.202,1.328,1.0,0.0
train,205739,reject,frame_crossing+arena+ref_contact,4.627,6.353,14.606,8.959,1.444,6.681,1.789,1.0,0.0
train,205740,reject,frame_crossing+arena+ref_contact,4.369,5.416,14.682,5.862,1.231,5.378,1.073,1.0,0.0
train,205741,reject,arena,4.303,4.643,14.66,5.041,1.055,4.54,1.162,0.0,0.036
train,205742,reject,frame_crossing+arena+ref_contact,4.994,5.615,14.664,9.415,1.276,6.372,1.873,2.0,0.0
train,205743,reject,frame_crossing+arena+ref_contact,4.239,5.169,14.739,5.692,1.175,4.98,1.553,1.0,0.0
train,205744,reject,frame_crossing+arena+ref_contact,3.811,4.706,14.649,5.726,1.069,4.076,1.047,1.0,0.0
train,205745,reject,frame_crossing+ref_contact,4.195,4.298,14.645,7.463,1.0,4.195,1.047,1.0,0.0
train,205746,reject,frame_crossing+arena+ref_contact,4.886,4.672,14.714,6.987,1.062,5.188,1.015,2.0,0.0
train,205747,pass,,4.02,4.699,14.559,5.993,1.068,4.293,1.015,0.0,0.04
train,205748,reject,frame_crossing+arena+ref_contact,4.527,5.181,14.654,6.334,1.177,5.331,1.926,2.0,0.0
train,205749,reject,frame_crossing+arena+ref_contact,4.754,6.075,14.718,7.023,1.381,6.564,1.263,1.0,0.0
train,205750,reject,frame_crossing+arena+ref_contact,4.232,5.038,14.68,8.894,1.145,4.845,1.219,1.0,0.0
train,205751,reject,frame_crossing+arena+ref_contact,5.095,6.183,14.647,8.128,1.405,7.16,1.795,3.0,0.0
train,205752,reject,frame_crossing+arena+ref_contact,4.904,6.171,14.723,9.265,1.402,6.877,1.205,3.0,0.0
train,205753,reject,frame_crossing+arena+ref_contact,5.224,6.4,14.672,6.906,1.455,7.6,1.28,2.0,0.0
train,205754,reject,frame_crossing+arena+ref_contact,4.216,3.998,14.743,7.112,1.0,4.216,1.267,2.0,0.0
train,205755,reject,frame_crossing+arena+ref_contact,4.328,5.484,14.731,5.83,1.246,5.395,1.799,1.0,0.0
train,205756,reject,frame_crossing+arena+ref_contact,4.82,5.581,14.745,8.516,1.268,6.114,1.849,2.0,0.0
train,205757,reject,frame_crossing+arena+frame_margin,4.432,3.94,14.766,6.396,1.0,4.432,1.073,1.0,0.008
train,205758,reject,frame_crossing+arena+ref_contact,4.168,4.214,14.59,6.344,1.0,4.168,1.118,1.0,0.0
train,205759,reject,arena,4.548,4.246,14.633,7.399,1.0,4.548,1.327,0.0,0.036
train,205760,reject,frame_crossing+arena+ref_contact,4.648,6.404,14.667,8.67,1.456,6.765,1.267,3.0,0.0
train,205761,reject,frame_crossing+arena+ref_contact,4.948,5.685,14.629,5.885,1.292,6.393,1.245,2.0,0.0
train,205762,reject,frame_crossing+arena+ref_contact,4.066,4.892,14.707,5.851,1.112,4.521,1.153,1.0,0.0
train,205763,reject,frame_crossing+arena+ref_contact,4.633,4.541,14.486,6.26,1.032,4.781,1.249,1.0,0.0
train,205764,reject,arena,4.911,5.056,14.613,8.45,1.149,5.643,1.569,0.0,0.036
train,205765,reject,frame_crossing+ref_contact,3.455,4.08,14.679,7.226,1.0,3.455,1.263,2.0,0.0
train,205766,reject,frame_crossing+arena+ref_contact,4.739,5.115,14.751,8.362,1.162,5.509,1.436,2.0,0.0
train,205767,reject,arena,4.513,5.844,14.66,5.961,1.328,5.994,1.205,0.0,0.039
train,205768,reject,frame_crossing+arena+ref_contact,4.355,4.915,14.761,9.091,1.117,4.866,1.031,2.0,0.0
train,205769,pass,,3.809,4.747,14.582,6.257,1.079,4.11,1.35,0.0,0.034
train,205770,reject,frame_crossing+ref_contact,4.48,4.831,14.601,8.813,1.098,4.919,1.473,2.0,0.0
train,205771,reject,frame_crossing+arena+ref_contact,4.403,4.44,14.533,7.845,1.009,4.443,1.44,2.0,0.0
train,205772,reject,frame_crossing+arena+ref_contact,5.087,5.328,14.585,7.935,1.211,6.16,1.582,2.0,0.0
train,205773,reject,frame_crossing+arena+ref_contact,5.138,5.626,14.699,9.105,1.279,6.569,1.626,1.0,0.0
train,205774,reject,frame_crossing+arena+ref_contact,4.72,5.295,14.559,8.268,1.203,5.68,1.654,1.0,0.0
train,205775,reject,frame_crossing+arena+ref_contact,4.582,6.143,14.636,8.581,1.396,6.397,1.198,3.0,0.0
train,205776,reject,frame_crossing+arena+ref_contact,4.898,5.574,14.602,6.382,1.267,6.205,1.453,1.0,0.0
train,205777,reject,arena+frame_margin,4.603,5.039,14.697,7.999,1.145,5.272,1.148,0.0,0.004
train,205778,reject,arena,4.715,6.065,14.691,6.213,1.378,6.499,2.093,0.0,0.037
train,205779,reject,frame_crossing+arena,4.134,5.476,14.631,6.126,1.245,5.145,1.171,1.0,0.04
train,205780,reject,frame_crossing+arena+ref_contact,4.495,4.282,14.495,8.839,1.0,4.495,1.837,1.0,0.0
train,205781,reject,frame_crossing+arena+ref_contact,4.534,4.742,14.664,9.522,1.078,4.886,1.058,2.0,0.0
train,205782,reject,frame_crossing+arena+frame_margin,4.03,4.964,14.673,9.775,1.128,4.547,1.077,1.0,0.001
train,205783,reject,frame_crossing+arena+ref_contact,4.337,5.163,14.742,8.194,1.173,5.089,1.026,1.0,0.0
train,205784,reject,frame_crossing+arena+ref_contact,4.839,6.592,14.67,5.848,1.498,7.25,1.031,3.0,0.0
train,205785,reject,frame_crossing+arena+ref_contact,4.947,6.542,14.652,8.345,1.487,7.355,1.582,1.0,0.0
train,205786,reject,frame_crossing+arena+ref_contact,4.773,5.51,14.632,8.938,1.252,5.978,1.481,2.0,0.0
train,205787,reject,arena,4.015,5.89,14.768,7.123,1.339,5.375,1.053,0.0,0.036
train,205788,reject,frame_crossing+arena+ref_contact,4.396,5.535,14.761,6.036,1.258,5.531,1.339,1.0,0.0
train,205789,reject,arena+ref_contact,4.646,5.426,14.733,8.398,1.233,5.729,1.952,0.0,0.0
train,205790,reject,frame_crossing+arena+ref_contact,4.62,4.843,14.651,8.818,1.101,5.085,1.694,2.0,0.0
train,205791,reject,frame_crossing+arena+ref_contact,5.049,5.628,14.742,10.005,1.279,6.458,1.62,3.0,0.0
train,205792,reject,frame_crossing+arena+ref_contact,4.761,5.342,14.786,7.083,1.214,5.78,1.107,2.0,0.0
train,205793,reject,arena+ref_contact,4.259,5.445,14.63,5.917,1.237,5.27,1.772,0.0,0.0
train,205794,reject,frame_crossing+arena+ref_contact,3.927,3.741,14.657,6.725,1.0,3.927,1.047,1.0,0.0
train,205795,reject,frame_crossing+arena+ref_contact,5.093,6.331,14.644,7.051,1.439,7.328,1.043,1.0,0.0
train,205796,reject,frame_crossing+ref_contact,4.483,4.766,14.577,8.755,1.083,4.857,1.047,1.0,0.0
train,205797,reject,frame_crossing+arena+ref_contact,4.637,3.825,14.732,6.119,1.0,4.637,1.031,2.0,0.0
train,205798,reject,frame_crossing+arena+ref_contact,5.17,5.706,14.672,7.579,1.297,6.705,1.348,2.0,0.0
train,205799,reject,frame_crossing+arena+ref_contact,4.934,5.663,14.65,9.757,1.287,6.351,1.895,2.0,0.0
train,205800,reject,frame_crossing+arena+ref_contact,4.193,5.304,14.673,9.63,1.205,5.054,1.219,1.0,0.0
train,205801,reject,frame_crossing+arena+ref_contact,4.38,5.078,14.666,8.232,1.154,5.055,1.735,1.0,0.0
train,205802,reject,frame_crossing+arena+frame_margin,4.47,5.29,14.676,6.591,1.202,5.374,1.198,1.0,0.006
train,205803,reject,frame_crossing+arena+ref_contact,5.137,6.337,14.668,7.45,1.44,7.398,1.699,3.0,0.0
train,205804,reject,arena,4.395,4.998,14.666,6.764,1.136,4.993,1.189,0.0,0.036
train,205805,reject,frame_crossing+arena+ref_contact,5.1,6.678,14.651,5.964,1.518,7.739,1.073,3.0,0.0
train,205806,reject,frame_crossing+arena+ref_contact,4.497,5.176,14.735,7.599,1.176,5.29,1.631,2.0,0.0
train,205807,reject,arena,4.193,4.616,14.719,7.29,1.049,4.4,1.47,0.0,0.036
train,205808,reject,frame_crossing+ref_contact,4.57,4.588,14.7,8.274,1.043,4.766,1.396,2.0,0.0
train,205809,reject,frame_crossing+ref_contact,4.364,4.744,14.58,8.529,1.078,4.706,1.13,2.0,0.0
train,205810,reject,frame_crossing+arena+ref_contact,4.863,5.873,14.667,6.951,1.335,6.491,1.063,2.0,0.0
train,205811,reject,frame_crossing+arena+ref_contact,4.832,5.053,14.733,5.218,1.148,5.549,1.747,2.0,0.0
train,205812,reject,frame_crossing+arena+ref_contact,4.868,5.918,14.658,5.884,1.345,6.547,1.577,1.0,0.0
train,205813,reject,arena,4.232,3.608,14.594,7.44,1.0,4.232,1.053,0.0,0.057
train,205814,reject,frame_crossing+arena+ref_contact,4.925,6.339,14.668,10.592,1.441,7.095,2.118,2.0,0.0
train,205815,reject,frame_crossing+arena+ref_contact,4.887,6.013,14.64,7.308,1.367,6.679,1.063,1.0,0.0
train,205816,reject,frame_crossing+arena+ref_contact,4.35,6.107,14.667,7.313,1.388,6.038,1.72,3.0,0.0
train,205817,reject,frame_crossing+ref_contact,4.152,5.249,14.665,8.855,1.193,4.953,1.231,3.0,0.0
train,205818,reject,frame_crossing+arena+ref_contact,4.056,4.83,14.582,5.853,1.098,4.452,1.148,1.0,0.0
train,205819,reject,frame_crossing+arena+ref_contact,4.86,4.003,14.699,6.338,1.0,4.86,1.148,1.0,0.0
train,205820,reject,frame_crossing+arena+ref_contact,4.766,5.476,14.633,6.7,1.244,5.931,2.093,1.0,0.0
train,205821,reject,frame_crossing+arena+ref_contact,4.183,4.391,14.733,6.78,1.0,4.183,1.189,1.0,0.0
train,205822,reject,frame_crossing+arena+ref_contact,4.013,4.922,14.594,6.066,1.119,4.49,1.348,1.0,0.0
train,205823,reject,frame_crossing+arena+ref_contact,4.486,5.237,14.784,7.811,1.19,5.339,1.128,1.0,0.0
train,205824,reject,frame_crossing+arena+ref_contact,4.755,5.583,14.745,8.958,1.269,6.034,1.837,3.0,0.0
train,205825,reject,frame_crossing+arena+ref_contact,4.827,6.43,14.706,6.502,1.461,7.053,1.047,2.0,0.0
train,205826,reject,frame_crossing+arena+ref_contact,5.061,6.126,14.707,7.708,1.392,7.047,2.059,2.0,0.0
train,205827,reject,frame_crossing+arena+ref_contact,4.945,4.847,14.514,7.132,1.101,5.447,1.032,2.0,0.0
train,205828,reject,frame_crossing+arena+ref_contact,4.976,4.942,14.712,8.955,1.123,5.59,1.37,3.0,0.0
train,205829,reject,frame_crossing+arena+frame_margin,4.078,4.597,14.681,6.613,1.045,4.26,1.523,1.0,0.006
